Nom;Pob
  31096-Espronceda ;114
  31097-Estella-Lizarra ;13702
  31098-Esteribar ;2598
  31099-Etayo ;72
  31082-Etxalar ;801
  31084-Etxarri Aranatz ;2466
  31085-Etxauri ;586
  31100-Eulate ;303
  31101-Ezcabarte ;1834
  31093-Ezcároz/Ezkaroze ;323
  31102-Ezkurra ;154
  31103-Ezprogui ;47
  31104-Falces ;2390
  31105-Fitero ;2022
  31106-Fontellas ;961
  31107-Funes ;2471
  31108-Fustiñana ;2511
  31109-Galar ;2074
  31110-Gallipienzo/Galipentzu ;106
  31111-Gallués/Galoze ;103
  31112-Garaioa ;97
  31113-Garde ;157
  31114-Garínoain ;490
  31115-Garralda ;185
  31116-Genevilla ;75
  31117-Goizueta ;736
  31118-Goñi ;170
  31119-Güesa/Gorza ;43
  31120-Guesálaz/Gesalatz ;450
  31121-Guirguillano ;81
  31256-Hiriberri/Villanueva de Aezkoa ;119
  31122-Huarte/Uharte ;6776
  31124-Ibargoiti ;249
  31259-Igantzi ;618
  31125-Igúzquiza ;332
  31126-Imotz ;432
  31127-Irañeta ;172
  31904-Irurtzun ;2194
  31128-Isaba/Izaba ;473
  31129-Ituren ;515
  31130-Iturmendi ;388
  31131-Iza/Itza ;1171
  31132-Izagaondoa ;177
  31133-Izalzu/Itzaltzu ;51
  31134-Jaurrieta ;202
  31135-Javier ;103
  31136-Juslapeña ;553
  31138-Lakuntza ;1257
  31139-Lana ;176
  31140-Lantz ;151
  31141-Lapoblación ;127
  31142-Larraga ;2034
  31143-Larraona ;112
  31144-Larraun ;985
  31145-Lazagurría ;206
  31146-Leache/Leatxe ;44
  31147-Legarda ;110
  31148-Legaria ;98
  31149-Leitza ;2888
  31908-Lekunberri ;1483
  31150-Leoz/Leotz ;241
  31151-Lerga ;73
  31152-Lerín ;1665
  31153-Lesaka ;2742
  31154-Lezáun ;261
  31155-Liédena ;303
  31156-Lizoáin-Arriasgoiti ;318
  31157-Lodosa ;4741
  31158-Lónguida/Longida ;306
  31159-Lumbier ;1349
  31160-Luquin ;135
  31248-Luzaide/Valcarlos ;377
  31161-Mañeru ;432
  31162-Marañón ;53
  31163-Marcilla ;2800
  31164-Mélida ;729
  31165-Mendavia ;3597
  31166-Mendaza ;311
  31167-Mendigorría ;1055
  31168-Metauten ;291
  31169-Milagro ;3290
  31170-Mirafuentes ;56
  31171-Miranda de Arga ;847
  31172-Monreal/Elo ;470
  31173-Monteagudo ;1097
  31174-Morentin ;129
  31175-Mues ;88
  31176-Murchante ;3842
  31177-Murieta ;353
  31178-Murillo el Cuende ;654
  31179-Murillo el Fruto ;634
  31180-Muruzábal ;266
  31181-Navascués/Nabaskoze ;151
  31182-Nazar ;45
  31088-Noáin (Valle de Elorz)/Noain (Elortzibar) ;7892
  31183-Obanos ;904
  31185-Ochagavía/Otsagabia ;560
  31184-Oco ;64
  31186-Odieta ;370
  31187-Oiz ;141
  31188-Olaibar ;316
  31189-Olazti/Olazagutía ;1520
  31190-Olejua ;49
  31191-Olite/Erriberri ;3907
  31194-Ollo ;409
  31192-Olóriz/Oloritz ;195
  31195-Orbaizeta ;202
  31196-Orbara ;42
  31197-Orísoain ;92
  31906-Orkoien ;3770
  31198-Oronz/Orontze ;46
  31199-Oroz-Betelu/Orotz-Betelu ;153
  31211-Orreaga/Roncesvalles ;32
  31200-Oteiza ;928
  31201-Pamplona/Iruña ;195853
  31202-Peralta/Azkoien ;5863
  31203-Petilla de Aragón ;34
  31204-Piedramillera ;39
  31205-Pitillas ;511
  31206-Puente la Reina/Gares ;2818
  31207-Pueyo ;340
  31208-Ribaforada ;3692
  31209-Romanzado ;173
  31210-Roncal/Erronkari ;227
  31212-Sada ;163
  31213-Saldías ;116
  31214-Salinas de Oro/Jaitz ;117
  31215-San Adrián ;6196
  31217-San Martín de Unx ;372
  31216-Sangüesa/Zangoza ;5020
  31219-Sansol ;100
  31220-Santacara ;891
  31222-Sarriés/Sartze ;63
  31223-Sartaguda ;1372
  31224-Sesma ;1183
  31225-Sorlada ;61
  31226-Sunbilla ;648
  31227-Tafalla ;10809
  31228-Tiebas-Muruarte de Reta ;617
  31229-Tirapu ;51
  31230-Torralba del Río ;118
  31231-Torres del Río ;129
  31232-Tudela ;35388
  31233-Tulebras ;118
  31234-Ucar ;182
  31123-Uharte Arakil ;840
  31235-Ujué ;187
  31236-Ultzama ;1666
  31237-Unciti ;219
  31238-Unzué/Untzue ;124
  31239-Urdazubi/Urdax ;402
  31240-Urdiain ;681
  31241-Urraul Alto ;152
  31242-Urraul Bajo ;294
  31244-Urroz ;186
  31243-Urroz-Villa ;408
  31245-Urzainqui/Urzainki ;95
  31246-Uterga ;174
  31247-Uztárroz/Uztarroze ;154
  31086-Valle de Egüés ;19603
  31260-Valle de Yerri/Deierri ;1497
  31249-Valtierra ;2443
  31251-Viana ;4048
  31252-Vidángoz/Bidankoze ;94
  31254-Villafranca ;2805
  31255-Villamayor de Monjardín ;128
  31257-Villatuerta ;1137
  31258-Villava/Atarrabia ;10265
  31261-Yesa ;285
  31262-Zabalza/Zabaltza ;276
  31073-Ziordia ;389
  31907-Zizur Mayor/Zizur Nagusia ;14493
  31263-Zubieta ;323
  31264-Zugarramurdi ;227
  31265-Zúñiga ;116
  32001-Allariz ;6049
  32002-Amoeiro ;2245
  32003-Arnoia, A ;1040
  32004-Avión ;1962
  32005-Baltar ;1002
  32006-Bande ;1735
  32007-Baños de Molgas ;1658
  32008-Barbadás ;10463
  32009-Barco de Valdeorras, O ;13785
  32010-Beade ;451
  32011-Beariz ;1016
  32012-Blancos, Os ;878
  32013-Boborás ;2510
  32014-Bola, A ;1339
  32015-Bolo, O ;988
  32016-Calvos de Randín ;922
  32018-Carballeda de Avia ;1400
  32017-Carballeda de Valdeorras ;1698
  32019-Carballiño, O ;13999
  32020-Cartelle ;2852
  32022-Castrelo de Miño ;1556
  32021-Castrelo do Val ;1079
  32023-Castro Caldelas ;1351
  32024-Celanova ;5536
  32025-Cenlle ;1189
  32029-Chandrexa de Queixa ;528
  32026-Coles ;3168
  32027-Cortegada ;1184
  32028-Cualedro ;1840
  32030-Entrimo ;1251
  32031-Esgos ;1220
  32033-Gomesende ;829
  32034-Gudiña, A ;1392
  32035-Irixo, O ;1600
  32038-Larouco ;526
  32039-Laza ;1424
  32040-Leiro ;1630
  32041-Lobeira ;813
  32042-Lobios ;1988
  32043-Maceda ;2957
  32044-Manzaneda ;975
  32045-Maside ;2879
  32046-Melón ;1293
  32047-Merca, A ;2021
  32048-Mezquita, A ;1109
  32049-Montederramo ;807
  32050-Monterrei ;2758
  32051-Muíños ;1622
  32052-Nogueira de Ramuín ;2124
  32053-Oímbra ;2020
  32054-Ourense ;106231
  32055-Paderne de Allariz ;1486
  32056-Padrenda ;1912
  32057-Parada de Sil ;605
  32058-Pereiro de Aguiar, O ;6319
  32059-Peroxa, A ;2038
  32060-Petín ;953
  32061-Piñor ;1232
  32063-Pobra de Trives, A ;2245
  32064-Pontedeva ;600
  32062-Porqueira ;901
  32065-Punxín ;760
  32066-Quintela de Leirado ;629
  32067-Rairiz de Veiga ;1430
  32068-Ramirás ;1607
  32069-Ribadavia ;5112
  32071-Riós ;1683
  32072-Rúa, A ;4595
  32073-Rubiá ;1473
  32074-San Amaro ;1170
  32075-San Cibrao das Viñas ;5036
  32076-San Cristovo de Cea ;2346
  32070-San Xoán de Río ;600
  32077-Sandiás ;1307
  32078-Sarreaus ;1283
  32079-Taboadela ;1514
  32080-Teixeira, A ;378
  32081-Toén ;2426
  32082-Trasmiras ;1410
  32083-Veiga, A ;946
  32084-Verea ;1042
  32085-Verín ;14107
  32086-Viana do Bolo ;3037
  32087-Vilamarín ;2026
  32088-Vilamartín de Valdeorras ;1798
  32089-Vilar de Barrio ;1455
  32090-Vilar de Santos ;894
  32091-Vilardevós ;2170
  32092-Vilariño de Conso ;615
  32032-Xinzo de Limia ;10043
  32036-Xunqueira de Ambía ;1498
  32037-Xunqueira de Espadanedo ;818
  33001-Allande ;1826
  33002-Aller ;11555
  33003-Amieva ;727
  33004-Avilés ;80880
  33005-Belmonte de Miranda ;1641
  33006-Bimenes ;1768
  33007-Boal ;1669
  33008-Cabrales ;2094
  33009-Cabranes ;1056
  33010-Candamo ;2055
  33012-Cangas de Onís ;6498
  33011-Cangas del Narcea ;13451
  33013-Caravia ;501
  33014-Carreño ;10704
  33015-Caso ;1663
  33016-Castrillón ;22735
  33017-Castropol ;3638
  33018-Coaña ;3419
  33019-Colunga ;3518
  33020-Corvera de Asturias ;16088
  33021-Cudillero ;5210
  33022-Degaña ;1082
  33023-Franco, El ;3859
  33024-Gijón ;274290
  33025-Gozón ;10588
  33026-Grado ;10309
  33027-Grandas de Salime ;927
  33028-Ibias ;1473
  33029-Illano ;389
  33030-Illas ;1030
  33031-Langreo ;41738
  33032-Laviana ;13582
  33033-Lena ;11654
  33035-Llanera ;13904
  33036-Llanes ;13694
  33037-Mieres ;40338
  33038-Morcín ;2746
  33039-Muros de Nalón ;1883
  33040-Nava ;5411
  33041-Navia ;8644
  33042-Noreña ;5333
  33043-Onís ;763
  33044-Oviedo ;221870
  33045-Parres ;5490
  33046-Peñamellera Alta ;559
  33047-Peñamellera Baja ;1291
  33048-Pesoz ;172
  33049-Piloña ;7412
  33050-Ponga ;655
  33051-Pravia ;8667
  33052-Proaza ;786
  33053-Quirós ;1250
  33054-Regueras, Las ;1934
  33055-Ribadedeva ;1836
  33056-Ribadesella ;5904
  33057-Ribera de Arriba ;1890
  33058-Riosa ;2061
  33059-Salas ;5371
  33061-San Martín de Oscos ;422
  33060-San Martín del Rey Aurelio ;17182
  33063-San Tirso de Abres ;473
  33062-Santa Eulalia de Oscos ;471
  33064-Santo Adriano ;263
  33065-Sariego ;1276
  33066-Siero ;52191
  33067-Sobrescobio ;855
  33068-Somiedo ;1231
  33069-Soto del Barco ;3978
  33070-Tapia de Casariego ;3906
  33071-Taramundi ;698
  33072-Teverga ;1768
  33073-Tineo ;10128
  33034-Valdés ;12421
  33074-Vegadeo ;3960
  33075-Villanueva de Oscos ;310
  33076-Villaviciosa ;14690
  33077-Villayón ;1366
  33078-Yernes y Tameza ;159
  34001-Abarca de Campos ;43
  34003-Abia de las Torres ;184
  34004-Aguilar de Campoo ;7033
  34005-Alar del Rey ;987
  34006-Alba de Cerrato ;84
  34009-Amayuelas de Arriba ;40
  34010-Ampudia ;640
  34011-Amusco ;440
  34012-Antigüedad ;391
  34015-Arconada ;44
  34017-Astudillo ;1002
  34018-Autilla del Pino ;232
  34019-Autillo de Campos ;146
  34020-Ayuela ;58
  34022-Baltanás ;1273
  34024-Baquerín de Campos ;37
  34025-Bárcena de Campos ;63
  34027-Barruelo de Santullán ;1275
  34028-Báscones de Ojeda ;154
  34029-Becerril de Campos ;812
  34031-Belmonte de Campos ;33
  34032-Berzosilla ;47
  34033-Boada de Campos ;18
  34035-Boadilla de Rioseco ;126
  34034-Boadilla del Camino ;127
  34036-Brañosera ;247
  34037-Buenavista de Valdavia ;320
  34038-Bustillo de la Vega ;316
  34039-Bustillo del Páramo de Carrión ;64
  34041-Calahorra de Boedo ;94
  34042-Calzada de los Molinos ;347
  34045-Capillas ;79
  34046-Cardeñosa de Volpejera ;49
  34047-Carrión de los Condes ;2177
  34048-Castil de Vela ;71
  34049-Castrejón de la Peña ;398
  34050-Castrillo de Don Juan ;234
  34051-Castrillo de Onielo ;114
  34052-Castrillo de Villavega ;196
  34053-Castromocho ;234
  34055-Cervatos de la Cueza ;300
  34056-Cervera de Pisuerga ;2442
  34057-Cevico de la Torre ;511
  34058-Cevico Navero ;196
  34059-Cisneros ;474
  34060-Cobos de Cerrato ;146
  34061-Collazos de Boedo ;115
  34062-Congosto de Valdavia ;184
  34063-Cordovilla la Real ;106
  34066-Cubillas de Cerrato ;61
  34067-Dehesa de Montejo ;136
  34068-Dehesa de Romanos ;34
  34069-Dueñas ;2741
  34070-Espinosa de Cerrato ;177
  34071-Espinosa de Villagonzalo ;201
  34072-Frechilla ;176
  34073-Fresno del Río ;205
  34074-Frómista ;822
  34076-Fuentes de Nava ;682
  34077-Fuentes de Valdepero ;419
  34079-Grijota ;2114
  34080-Guardo ;6547
  34081-Guaza de Campos ;61
  34082-Hérmedes de Cerrato ;87
  34083-Herrera de Pisuerga ;2132
  34084-Herrera de Valdecañas ;147
  34086-Hontoria de Cerrato ;109
  34087-Hornillos de Cerrato ;137
  34088-Husillos ;290
  34089-Itero de la Vega ;179
  34091-Lagartos ;137
  34092-Lantadilla ;331
  34094-Ledigos ;64
  34903-Loma de Ucieza ;232
  34096-Lomas ;56
  34098-Magaz de Pisuerga ;975
  34099-Manquillos ;77
  34100-Mantinos ;156
  34101-Marcilla de Campos ;40
  34102-Mazariegos ;221
  34103-Mazuecos de Valdeginate ;98
  34104-Melgar de Yuso ;263
  34106-Meneses de Campos ;121
  34107-Micieces de Ojeda ;83
  34108-Monzón de Campos ;623
  34109-Moratinos ;60
  34110-Mudá ;94
  34112-Nogal de las Huertas ;44
  34113-Olea de Boedo ;36
  34114-Olmos de Ojeda ;213
  34116-Osornillo ;63
  34901-Osorno la Mayor ;1298
  34120-Palencia ;79595
  34121-Palenzuela ;208
  34122-Páramo de Boedo ;111
  34123-Paredes de Nava ;1981
  34124-Payo de Ojeda ;63
  34125-Pedraza de Campos ;96
  34126-Pedrosa de la Vega ;347
  34127-Perales ;111
  34904-Pernía, La ;349
  34129-Pino del Río ;192
  34130-Piña de Campos ;229
  34131-Población de Arroyo ;62
  34132-Población de Campos ;135
  34133-Población de Cerrato ;112
  34134-Polentinos ;55
  34135-Pomar de Valdivia ;462
  34136-Poza de la Vega ;225
  34137-Pozo de Urama ;30
  34139-Prádanos de Ojeda ;197
  34140-Puebla de Valdavia, La ;109
  34141-Quintana del Puente ;277
  34143-Quintanilla de Onsoña ;192
  34146-Reinoso de Cerrato ;54
  34147-Renedo de la Vega ;203
  34149-Requena de Campos ;20
  34151-Respenda de la Peña ;181
  34152-Revenga de Campos ;162
  34154-Revilla de Collazos ;86
  34155-Ribas de Campos ;166
  34156-Riberos de la Cueza ;59
  34157-Saldaña ;3121
  34158-Salinas de Pisuerga ;358
  34159-San Cebrián de Campos ;446
  34160-San Cebrián de Mudá ;160
  34161-San Cristóbal de Boedo ;23
  34163-San Mamés de Campos ;53
  34165-San Román de la Cuba ;71
  34167-Santa Cecilia del Alcor ;129
  34168-Santa Cruz de Boedo ;59
  34169-Santervás de la Vega ;479
  34170-Santibáñez de Ecla ;65
  34171-Santibáñez de la Peña ;1101
  34174-Santoyo ;224
  34175-Serna, La ;96
  34177-Soto de Cerrato ;195
  34176-Sotobañado y Priorato ;159
  34178-Tabanera de Cerrato ;126
  34179-Tabanera de Valdavia ;31
  34180-Támara de Campos ;79
  34181-Tariego de Cerrato ;526
  34182-Torquemada ;1025
  34184-Torremormojón ;55
  34185-Triollo ;60
  34186-Valbuena de Pisuerga ;52
  34189-Valdeolmillos ;69
  34190-Valderrábano ;57
  34192-Valde-Ucieza ;108
  34196-Valle de Cerrato ;96
  34902-Valle del Retortillo ;185
  34199-Velilla del Río Carrión ;1406
  34023-Venta de Baños ;6432
  34201-Vertavillo ;208
  34093-Vid de Ojeda, La ;106
  34202-Villabasta de Valdavia ;31
  34204-Villacidaler ;48
  34205-Villaconancio ;63
  34206-Villada ;1036
  34208-Villaeles de Valdavia ;60
  34210-Villahán ;104
  34211-Villaherreros ;208
  34213-Villalaco ;65
  34214-Villalba de Guardo ;204
  34215-Villalcázar de Sirga ;158
  34216-Villalcón ;71
  34217-Villalobón ;1573
  34218-Villaluenga de la Vega ;565
  34220-Villamartín de Campos ;181
  34221-Villamediana ;185
  34222-Villameriel ;127
  34223-Villamoronta ;262
  34224-Villamuera de la Cueza ;51
  34225-Villamuriel de Cerrato ;6370
  34227-Villanueva del Rebollar ;78
  34228-Villanuño de Valdavia ;94
  34229-Villaprovedo ;69
  34230-Villarmentero de Campos ;21
  34231-Villarrabé ;218
  34232-Villarramiel ;860
  34233-Villasarracino ;142
  34234-Villasila de Valdavia ;77
  34236-Villaturde ;167
  34237-Villaumbrales ;686
  34238-Villaviudas ;395
  34240-Villerías de Campos ;94
  34241-Villodre ;16
  34242-Villodrigo ;122
  34243-Villoldo ;364
  34245-Villota del Páramo ;326
  34246-Villovieco ;70
  35001-Agaete ;5618
  35002-Agüimes ;30294
  35020-Aldea de San Nicolás, La ;7969
  35003-Antigua ;11024
  35004-Arrecife ;56940
  35005-Artenara ;1177
  35006-Arucas ;37054
  35007-Betancuria ;713
  35008-Firgas ;7486
  35009-Gáldar ;24235
  35010-Haría ;4755
  35011-Ingenio ;30258
  35012-Mogán ;22277
  35013-Moya ;7845
  35014-Oliva, La ;25199
  35015-Pájara ;19271
  35016-Palmas de Gran Canaria, Las ;379766
  35017-Puerto del Rosario ;37363
  35018-San Bartolomé ;18402
  35019-San Bartolomé de Tirajana ;54932
  35021-Santa Brígida ;18582
  35022-Santa Lucía de Tirajana ;69069
  35023-Santa María de Guía de Gran Canaria ;13890
  35024-Teguise ;21454
  35025-Tejeda ;2001
  35026-Telde ;102078
  35027-Teror ;12499
  35028-Tías ;20019
  35029-Tinajo ;5824
  35030-Tuineje ;13797
  35032-Valleseco ;3856
  35031-Valsequillo de Gran Canaria ;9276
  35033-Vega de San Mateo ;7668
  35034-Yaiza ;15815
  36020-Agolada ;2585
  36001-Arbo ;2846
  36003-Baiona ;12072
  36002-Barro ;3726
  36004-Bueu ;12251
  36005-Caldas de Reis ;9834
  36006-Cambados ;13895
  36007-Campo Lameiro ;1931
  36008-Cangas ;26520
  36009-Cañiza, A ;5230
  36010-Catoira ;3368
  36011-Cerdedo ;1828
  36012-Cotobade ;4332
  36013-Covelo ;2617
  36014-Crecente ;2252
  36015-Cuntis ;4878
  36016-Dozón ;1174
  36017-Estrada, A ;21025
  36018-Forcarei ;3683
  36019-Fornelos de Montes ;1794
  36021-Gondomar ;14056
  36022-Grove, O ;10801
  36023-Guarda, A ;10193
  36901-Illa de Arousa, A ;4956
  36024-Lalín ;20005
  36025-Lama, A ;2670
  36026-Marín ;25084
  36027-Meaño ;5382
  36028-Meis ;5006
  36029-Moaña ;19492
  36030-Mondariz ;4665
  36031-Mondariz-Balneario ;652
  36032-Moraña ;4358
  36033-Mos ;15305
  36034-Neves, As ;4066
  36035-Nigrán ;17619
  36036-Oia ;3008
  36037-Pazos de Borbén ;3067
  36041-Poio ;16842
  36043-Ponte Caldelas ;5540
  36042-Ponteareas ;22990
  36044-Pontecesures ;3062
  36038-Pontevedra ;82539
  36039-Porriño, O ;18898
  36040-Portas ;3061
  36045-Redondela ;29697
  36046-Ribadumia ;5087
  36047-Rodeiro ;2700
  36048-Rosal, O ;6406
  36049-Salceda de Caselas ;8873
  36050-Salvaterra de Miño ;9619
  36051-Sanxenxo ;17391
  36052-Silleda ;8772
  36053-Soutomaior ;7317
  36054-Tomiño ;13662
  36055-Tui ;17013
  36056-Valga ;6062
  36057-Vigo ;294098
  36059-Vila de Cruces ;5556
  36058-Vilaboa ;6059
  36060-Vilagarcía de Arousa ;37482
  36061-Vilanova de Arousa ;10422
  37001-Abusejo ;213
  37002-Agallas ;157
  37003-Ahigal de los Aceiteros ;136
  37004-Ahigal de Villarino ;41
  37005-Alameda de Gardón, La ;89
  37006-Alamedilla, La ;146
  37007-Alaraz ;502
  37008-Alba de Tormes ;5309
  37009-Alba de Yeltes ;240
  37010-Alberca, La ;1121
  37011-Alberguería de Argañán, La ;138
  37012-Alconada ;160
  37015-Aldea del Obispo ;313
  37013-Aldeacipreste ;126
  37014-Aldeadávila de la Ribera ;1264
  37016-Aldealengua ;696
  37017-Aldeanueva de Figueroa ;291
  37018-Aldeanueva de la Sierra ;108
  37019-Aldearrodrigo ;155
  37020-Aldearrubia ;489
  37021-Aldeaseca de Alba ;86
  37022-Aldeaseca de la Frontera ;295
  37023-Aldeatejada ;1724
  37024-Aldeavieja de Tormes ;107
  37025-Aldehuela de la Bóveda ;287
  37026-Aldehuela de Yeltes ;213
  37027-Almenara de Tormes ;250
  37028-Almendra ;172
  37029-Anaya de Alba ;219
  37030-Añover de Tormes ;94
  37031-Arabayona de Mógica ;396
  37032-Arapiles ;644
  37033-Arcediano ;109
  37034-Arco, El ;94
  37035-Armenteros ;281
  37037-Atalaya, La ;119
  37038-Babilafuente ;877
  37039-Bañobárez ;317
  37040-Barbadillo ;398
  37041-Barbalos ;79
  37042-Barceo ;48
  37044-Barruecopardo ;496
  37045-Bastida, La ;28
  37046-Béjar ;13724
  37047-Beleña ;220
  37049-Bermellar ;148
  37050-Berrocal de Huebra ;70
  37051-Berrocal de Salvatierra ;87
  37052-Boada ;298
  37054-Bodón, El ;296
  37055-Bogajo ;144
  37056-Bouza, La ;65
  37057-Bóveda del Río Almar ;242
  37058-Brincones ;60
  37059-Buenamadre ;136
  37060-Buenavista ;265
  37061-Cabaco, El ;244
  37063-Cabeza de Béjar, La ;82
  37065-Cabeza del Caballo ;349
  37062-Cabezabellosa de la Calzada ;88
  37067-Cabrerizos ;4198
  37068-Cabrillas ;405
  37069-Calvarrasa de Abajo ;1155
  37070-Calvarrasa de Arriba ;620
  37071-Calzada de Béjar, La ;90
  37072-Calzada de Don Diego ;185
  37073-Calzada de Valdunciel ;655
  37074-Campillo de Azaba ;173
  37077-Campo de Peñaranda, El ;278
  37078-Candelario ;930
  37079-Canillas de Abajo ;70
  37080-Cantagallo ;270
  37081-Cantalapiedra ;1027
  37082-Cantalpino ;937
  37083-Cantaracillo ;195
  37085-Carbajosa de la Sagrada ;6740
  37086-Carpio de Azaba ;104
  37087-Carrascal de Barregas ;1086
  37088-Carrascal del Obispo ;225
  37089-Casafranca ;72
  37090-Casas del Conde, Las ;56
  37091-Casillas de Flores ;189
  37092-Castellanos de Moriscos ;2322
  37185-Castellanos de Villiquera ;684
  37096-Castillejo de Martín Viejo ;238
  37097-Castraz ;37
  37098-Cepeda ;371
  37099-Cereceda de la Sierra ;79
  37100-Cerezal de Peñahorcada ;81
