"CodMun";"Municipio";"Pob";"Poblog"
47031;"Campillo, El ";223;5,40717177146012
47032;"Camporredondo ";166;5,11198778835654
47033;"Canalejas de Penafiel ";264;5,57594910314632
47034;"Canillas de Esgueva ";82;4,40671924726425
47035;"Carpio ";1057;6,96318998587024
47036;"Casasola de Arion ";275;5,61677109766657
47037;"Castrejon de Trabancos ";194;5,26785815906333
47038;"Castrillo de Duero ";133;4,89034912822175
47039;"Castrillo-Tejeriego ";197;5,28320372873799
47040;"Castrobol ";66;4,18965474202643
47041;"Castrodeza ";176;5,17048399503815
47042;"Castromembibre ";65;4,17438726989564
47043;"Castromonte ";321;5,77144112313002
47044;"Castronuevo de Esgueva ";393;5,97380961186926
47045;"Castronuno ";889;6,7900972355139
47046;"Castroponce ";144;4,969813299576
47047;"Castroverde de Cerrato ";233;5,4510384535657
47048;"Ceinos de Campos ";247;5,50938833662798
47049;"Cervillego de la Cruz ";95;4,55387689160054
47050;"Cigales ";5071;8,53129331579502
47051;"Cigunuela ";390;5,96614673912369
47052;"Cisterniga ";8789;9,08125621856465
47053;"Cogeces de iscar ";142;4,95582705760126
47054;"Cogeces del Monte ";727;6,58892647753352
47055;"Corcos ";216;5,37527840768417
47056;"Corrales de Duero ";85;4,44265125649032
47057;"Cubillas de Santa Marta ";296;5,69035945432406
47058;"Cuenca de Campos ";243;5,49306144334055
47059;"Curiel de Duero ";111;4,70953020131233
47060;"Encinas de Esgueva ";279;5,63121178182137
47061;"Esguevillas de Esgueva ";283;5,64544689764324
47062;"Fombellida ";185;5,22035582507832
47063;"Fompedraza ";118;4,77068462446567
47064;"Fontihoyuelo ";33;3,49650756146648
47065;"Fresno el Viejo ";946;6,85224256905188
47066;"Fuensaldana ";1518;7,32514895795557
47067;"Fuente el Sol ";181;5,19849703126583
47068;"Fuente-Olmedo ";42;3,73766961828337
47069;"Gallegos de Hornija ";137;4,91998092582813
47070;"Gaton de Campos ";44;3,78418963391826
47071;"Geria ";519;6,25190388316589
47073;"Herrin de Campos ";129;4,85981240436167
47074;"Hornillos de Eresma ";169;5,12989871492307
47075;"iscar ";6536;8,78508063653984
47076;"Laguna de Duero ";22601;10,0257494320691
47077;"Langayo ";268;5,59098698051086
47079;"Llano de Olmedo ";67;4,20469261939097
47078;"Lomoviejo ";185;5,22035582507832
47080;"Manzanillo ";49;3,89182029811063
47081;"Marzales ";52;3,95124371858143
47082;"Matapozuelos ";1016;6,92362862813843
47083;"Matilla de los Canos ";94;4,54329478227
47084;"Mayorga ";1689;7,4318919168078
47086;"Medina de Rioseco ";4821;8,48073665440562
47085;"Medina del Campo ";21110;9,95750214084237
47087;"Megeces ";447;6,10255859461357
47088;"Melgar de Abajo ";115;4,74493212836325
47089;"Melgar de Arriba ";181;5,19849703126583
47090;"Mojados ";3135;8,05038445306702
47091;"Monasterio de Vega ";90;4,49980967033027
47092;"Montealegre de Campos ";127;4,84418708645859
47093;"Montemayor de Pililla ";918;6,82219739062049
47094;"Moral de la Reina ";191;5,25227342804663
47095;"Moraleja de las Panaderas ";40;3,68887945411394
47096;"Morales de Campos ";155;5,04342511691925
47097;"Mota del Marques ";392;5,97126183979046
47098;"Mucientes ";699;6,54965074223381
47099;"Mudarra, La ";166;5,11198778835654
47100;"Muriel ";146;4,98360662170834
47101;"Nava del Rey ";2125;7,66152708135852
47102;"Nueva Villa de las Torres ";316;5,75574221358691
47103;"Olivares de Duero ";317;5,75890177387728
47104;"Olmedo ";3744;8,22790983759748
47105;"Olmos de Esgueva ";226;5,42053499927229
47106;"Olmos de Penafiel ";65;4,17438726989564
47109;"Palazuelo de Vedija ";206;5,32787616878958
47110;"Parrilla, La ";502;6,21860011969173
47111;"Pedraja de Portillo, La ";1143;7,04141166379481
47112;"Pedrajas de San Esteban ";3432;8,14089846060785
47113;"Pedrosa del Rey ";198;5,28826703069454
47114;"Penafiel ";5419;8,59766657556611
47115;"Penaflor de Hornija ";319;5,76519110278484
47116;"Pesquera de Duero ";474;6,16120732169508
47117;"Pina de Esgueva ";330;5,79909265446053
47118;"Pinel de Abajo ";183;5,20948615284142
47119;"Pinel de Arriba ";99;4,59511985013459
47121;"Pollos ";623;6,43454651878745
47122;"Portillo ";2441;7,80016307039296
47123;"Pozal de Gallinas ";561;6,3297209055227
47124;"Pozaldez ";499;6,21260609575152
47125;"Pozuelo de la Orden ";63;4,14313472639153
47126;"Puras ";55;4,00733318523247
47127;"Quintanilla de Arriba ";149;5,00394630594546
47129;"Quintanilla de Onesimo ";1078;6,98286275146894
47130;"Quintanilla de Trigueros ";115;4,74493212836325
47128;"Quintanilla del Molar ";63;4,14313472639153
47131;"Rabano ";195;5,27299955856375
47132;"Ramiro ";46;3,8286413964891
47133;"Renedo de Esgueva ";3620;8,19422930481982
47134;"Roales de Campos ";174;5,15905529921453
47135;"Robladillo ";99;4,59511985013459
47137;"Roturas ";32;3,46573590279973
47138;"Rubi de Bracamonte ";236;5,46383180502561
47139;"Rueda ";1312;7,17930796950403
47140;"Saelices de Mayorga ";123;4,81218435537242
47141;"Salvador de Zapardiel ";139;4,93447393313069
47142;"San Cebrian de Mazote ";177;5,17614973257383
47143;"San Llorente ";135;4,90527477843843
47144;"San Martin de Valveni ";88;4,47733681447821
47145;"San Miguel del Arroyo ";704;6,55677835615804
47146;"San Miguel del Pino ";316;5,75574221358691
47147;"San Pablo de la Moraleja ";127;4,84418708645859
47148;"San Pedro de Latarce ";522;6,25766758788264
47149;"San Pelayo ";44;3,78418963391826
47150;"San Roman de Hornija ";346;5,84643877505772
47151;"San Salvador ";32;3,46573590279973
47156;"San Vicente del Palacio ";178;5,18178355029209
47152;"Santa Eufemia del Arroyo ";108;4,68213122712422
47153;"Santervas de Campos ";122;4,80402104473326
47154;"Santibanez de Valcorba ";173;5,15329159449778
47155;"Santovenia de Pisuerga ";4203;8,34355383500512
47157;"Sardon de Duero ";634;6,45204895443723
47158;"Seca, La ";1107;7,00940893270864
47159;"Serrada ";1173;7,06731984865348
47160;"Siete Iglesias de Trabancos ";488;6,19031540585315
47161;"Simancas ";5265;8,56883642456808
47162;"Tamariz de Campos ";63;4,14313472639153
47163;"Tiedra ";319;5,76519110278484
47164;"Tordehumos ";443;6,09356977004514
47165;"Tordesillas ";8936;9,09784334074904
47169;"Torre de Esgueva ";73;4,29045944114839
47170;"Torre de Penafiel ";42;3,73766961828337
47166;"Torrecilla de la Abadesa ";296;5,69035945432406
47167;"Torrecilla de la Orden ";262;5,5683445037611
47168;"Torrecilla de la Torre ";32;3,46573590279973
47171;"Torrelobaton ";456;6,12249280951439
47172;"Torrescarcela ";167;5,11799381241676
47173;"Traspinedo ";1076;6,98100574072173
47174;"Trigueros del Valle ";315;5,75257263882563
47175;"Tudela de Duero ";8683;9,06912237006065
47176;"Union de Campos, La ";272;5,605802066296
47177;"Urones de Castroponce ";116;4,75359019110636
47178;"Uruena ";191;5,25227342804663
47179;"Valbuena de Duero ";475;6,16331480403464
47180;"Valdearcos de la Vega ";91;4,51085950651685
47181;"Valdenebro de los Valles ";208;5,33753807970132
47182;"Valdestillas ";1732;7,45703208912238
47183;"Valdunquillo ";158;5,06259503302697
47186;"Valladolid ";303905;12,6244704315501
47184;"Valoria la Buena ";680;6,52209279817015
47185;"Valverde de Campos ";106;4,66343909411207
47187;"Vega de Ruiponce ";106;4,66343909411207
47188;"Vega de Valdetronco ";120;4,78749174278205
47189;"Velascalvaro ";171;5,14166355650266
47190;"Velilla ";111;4,70953020131233
47191;"Velliza ";122;4,80402104473326
47192;"Ventosa de la Cuesta ";113;4,72738781871234
47193;"Viana de Cega ";2015;7,60837447438078
47195;"Villabanez ";549;6,30809844150953
47196;"Villabaruz de Campos ";38;3,63758615972639
47197;"Villabragima ";1061;6,96696713861398
47198;"Villacarralon ";78;4,35670882668959
47199;"Villacid de Campos ";86;4,45434729625351
47200;"Villaco ";83;4,4188406077966
47203;"Villafrades de Campos ";72;4,27666611901606
47204;"Villafranca de Duero ";307;5,7268477475872
47205;"Villafrechos ";491;6,19644412779452
47206;"Villafuerte ";105;4,65396035015752
47207;"Villagarcia de Campos ";334;5,8111409929767
47208;"Villagomez la Nueva ";71;4,26267987704132
47209;"Villalan de Campos ";46;3,8286413964891
47210;"Villalar de los Comuneros ";437;6,07993319509559
47211;"Villalba de la Loma ";62;4,12713438504509
47212;"Villalba de los Alcores ";420;6,04025471127741
47213;"Villalbarba ";130;4,86753445045558
47214;"Villalon de Campos ";1716;7,44775128004791
47215;"Villamuriel de Campos ";58;4,06044301054642
47216;"Villan de Tordesillas ";122;4,80402104473326
47217;"Villanubla ";2565;7,84971375760487
47218;"Villanueva de Duero ";1193;7,08422642209792
47219;"Villanueva de la Condesa ";69;4,23410650459726
47220;"Villanueva de los Caballeros ";188;5,23644196282995
47221;"Villanueva de los Infantes ";113;4,72738781871234
47222;"Villanueva de San Mancio ";86;4,45434729625351
47223;"Villardefrades ";183;5,20948615284142
47224;"Villarmentero de Esgueva ";104;4,64439089914137
47225;"Villasexmir ";82;4,40671924726425
47226;"Villavaquerin ";181;5,19849703126583
47227;"Villavellid ";68;4,21950770517611
47228;"Villaverde de Medina ";527;6,26720054854136
47229;"Villavicencio de los Caballeros ";243;5,49306144334055
47194;"Viloria ";363;5,89440283426485
47230;"Wamba ";343;5,83773044716594
47231;"Zaratan ";6124;8,71997075677757
47232;"Zarza, La ";115;4,74493212836325
48001;"Abadino ";7516;8,92478936053336
48002;"Abanto y Ciervana-Abanto Zierbena ";9635;9,17315758084847
48911;"Ajangiz ";459;6,12905021006055
48912;"Alonsotegi ";2856;7,95717732345947
48003;"Amorebieta-Etxano ";18736;9,8382020858375
48004;"Amoroto ";410;6,01615715969835
48005;"Arakaldo ";157;5,05624580534831
48006;"Arantzazu ";382;5,94542060860658
48093;"Areatza ";1195;7,08590146436561
48009;"Arrankudiaga ";973;6,880384082186
48914;"Arratzu ";406;6,00635315960173
48010;"Arrieta ";572;6,3491389913798
48011;"Arrigorriaga ";12339;9,42052025689853
48023;"Artea ";768;6,64378973314767
48008;"Artzentales ";730;6,59304453414244
48091;"Atxondo ";1378;7,2283884515736
48070;"Aulesti ";658;6,48920493132532
48012;"Bakio ";2589;7,85902697975154
48090;"Balmaseda ";7800;8,96187901267768
48013;"Barakaldo ";100228;11,5152028697143
48014;"Barrika ";1539;7,33888813383888
48015;"Basauri ";41304;10,6287146265595
48092;"Bedia ";1022;6,92951677076365
48016;"Berango ";6961;8,84807842116867
48017;"Bermeo ";16947;9,73784610599337
48018;"Berriatua ";1220;7,1066061377273
48019;"Berriz ";4778;8,47177732788576
48020;"Bilbao ";345141;12,7517083081724
48021;"Busturia ";1687;7,43070708254597
48901;"Derio ";6022;8,70317470904168
48026;"Dima ";1424;7,26122509197192
48027;"Durango ";28899;10,2715622714257
48028;"Ea ";844;6,73815249459596
48031;"Elantxobe ";384;5,95064255258773
48032;"Elorrio ";7271;8,89164911265006
48902;"Erandio ";24234;10,0955118847915
48033;"Ereno ";252;5,52942908751142
48034;"Ermua ";16048;9,68333951020172
48079;"Errigoiti ";507;6,22851100359118
48029;"Etxebarri ";10881;9,29477342795101
48030;"Etxebarria ";787;6,6682282484174
48906;"Forua ";947;6,85329909318608
48035;"Fruiz ";547;6,30444880242198
48036;"Galdakao ";29344;10,2868433750562
48037;"Galdames ";813;6,70073110954781
48038;"Gamiz-Fika ";1344;7,20340552108309
48039;"Garai ";313;5,74620319054015
48040;"Gatika ";1653;7,41034709782102
48041;"Gautegiz Arteaga ";858;6,75460409948796
48046;"Gernika-Lumo ";16763;9,72692935563128
48044;"Getxo ";78846;11,2752518618717
48047;"Gizaburuaga ";213;5,36129216570943
48042;"Gordexola ";1710;7,44424864949671
48043;"Gorliz ";5670;8,6429443967218
48045;"Guenes ";6578;8,791486026749
48048;"Ibarrangelu ";640;6,46146817635372
48094;"Igorre ";4241;8,35255436947459
48049;"Ispaster ";702;6,55393340402581
48910;"Iurreta ";3753;8,23031079913502
48050;"Izurtza ";254;5,53733426701854
48022;"Karrantza Harana/Valle de Carranza ";2749;7,91899248816525
48907;"Kortezubi ";467;6,1463292576689
48051;"Lanestosa ";271;5,6021188208797
48052;"Larrabetzu ";2046;7,62364194651157
48053;"Laukiz ";1145;7,04315991598834
48054;"Leioa ";30715;10,332506413598
48057;"Lekeitio ";7229;8,8858559930003
48055;"Lemoa ";3505;8,16194579946869
48056;"Lemoiz ";1215;7,10249935577465
48081;"Lezama ";2406;7,78572089653462
48903;"Loiu ";2392;7,77988511507052
48058;"Mallabia ";1215;7,10249935577465
48059;"Manaria ";527;6,26720054854136
48060;"Markina-Xemein ";4969;8,51097389160232
48061;"Maruri-Jatabe ";955;6,86171134048073
48062;"Mendata ";381;5,9427993751267
48063;"Mendexa ";463;6,13772705408623
48064;"Menaka ";734;6,59850902861452
48066;"Morga ";420;6,04025471127741
48068;"Mundaka ";1892;7,54538974961182
48069;"Mungia ";17131;9,74864496673046
48007;"Munitibar-Arbatzegi Gerrikaitz ";461;6,13339804299665
48908;"Murueta ";310;5,73657229747919
48071;"Muskiz ";7601;8,93603509656604
48067;"Muxika ";1450;7,27931883541462
48909;"Nabarniz ";237;5,46806014113513
48073;"Ondarroa ";8527;9,05099287874205
48075;"Orozko ";2611;7,86748856869913
48083;"Ortuella ";8415;9,03777110662491
48072;"Otxandio ";1272;7,14834574390007
48077;"Plentzia ";4338;8,37516869138682
48078;"Portugalete ";46718;10,7518848083666
48082;"Santurtzi ";46284;10,7425516079962
48084;"Sestao ";28052;10,2418152096568
48904;"Sondika ";4535;8,41958036254924
48085;"Sopela ";13211;9,48880509487835
48086;"Sopuerta ";2599;7,86288203464149
48076;"Sukarrieta ";373;5,92157841964382
48087;"Trucios-Turtzioz ";513;6,24027584517077
48088;"Ubide ";179;5,18738580584075
48065;"Ugao-Miraballes ";4122;8,3240937614504
48089;"Urduliz ";4070;8,31139827843664
48074;"Urduna/Orduna ";4186;8,33950090300594
48080;"Valle de Trapaga-Trapagaran ";12093;9,40038205178528
48095;"Zaldibar ";3063;8,02715010683277
48096;"Zalla ";8477;9,04511189260841
48905;"Zamudio ";3244;8,0845624152353
48097;"Zaratamo ";1613;7,38585107812521
48024;"Zeanuri ";1258;7,13727843726039
48025;"Zeberio ";1081;6,98564181763921
48913;"Zierbena ";1493;7,30854279753919
48915;"Ziortza-Bolibar ";434;6,07304453410041
49002;"Abezames ";66;4,18965474202643
49003;"Alcanices ";1108;7,01031186730723
49004;"Alcubilla de Nogales ";135;4,90527477843843
49005;"Alfaraz de Sayago ";149;5,00394630594546
49006;"Algodre ";167;5,11799381241676
49007;"Almaraz de Duero ";398;5,98645200528444
49008;"Almeida de Sayago ";500;6,21460809842219
49009;"Andavias ";448;6,10479323241498
49010;"Arcenillas ";415;6,0282785202307
49011;"Arcos de la Polvorosa ";242;5,48893772615669
49012;"Arganin ";82;4,40671924726425
49013;"Argujillo ";283;5,64544689764324
49014;"Arquillinos ";114;4,7361984483945
49015;"Arrabalde ";252;5,52942908751142
49016;"Aspariegos ";286;5,65599181081985
49017;"Asturianos ";275;5,61677109766657
49018;"Ayoo de Vidriales ";363;5,89440283426485
49019;"Barcial del Barco ";276;5,62040086571715
49020;"Belver de los Montes ";315;5,75257263882563
49021;"Benavente ";18550;9,82822506803558
49022;"Benegiles ";332;5,80513496891649
49023;"Bermillo de Sayago ";1104;7,00669522683704
49024;"Boveda de Toro, La ";781;6,66057514983969
49025;"Breto ";184;5,21493575760899
49026;"Bretocino ";248;5,51342874616498
49027;"Brime de Sog ";155;5,04342511691925
49028;"Brime de Urz ";129;4,85981240436167
49029;"Burganes de Valverde ";695;6,54391184556479
49030;"Bustillo del Oro ";86;4,45434729625351
49031;"Cabanas de Sayago ";153;5,03043792139244
49032;"Calzadilla de Tera ";350;5,85793315448346
49033;"Camarzana de Tera ";889;6,7900972355139
49034;"Canizal ";485;6,18414889093748
49035;"Canizo ";249;5,51745289646471
49036;"Carbajales de Alba ";586;6,37331978957701
49037;"Carbellino ";206;5,32787616878958
49038;"Casaseca de Campean ";105;4,65396035015752
49039;"Casaseca de las Chanas ";378;5,93489419561959
49040;"Castrillo de la Guarena ";129;4,85981240436167
49041;"Castrogonzalo ";491;6,19644412779452
49042;"Castronuevo ";247;5,50938833662798
49043;"Castroverde de Campos ";349;5,85507192220243
49044;"Cazurra ";89;4,48863636973214
49046;"Cerecinos de Campos ";308;5,73009978297357
49047;"Cerecinos del Carrizal ";121;4,79579054559674
49048;"Cernadilla ";138;4,92725368515721
49050;"Cobreros ";591;6,3818160174061
49052;"Coomonte ";203;5,31320597904179
49053;"Coreses ";1080;6,98471632011827
49054;"Corrales del Vino ";1052;6,95844839329766
49055;"Cotanes del Monte ";117;4,76217393479776
49056;"Cubillos ";322;5,77455154554441
49057;"Cubo de Benavente ";116;4,75359019110636
49058;"Cubo de Tierra del Vino, El ";355;5,87211778947542
49059;"Cuelgamures ";93;4,53259949315326
49061;"Entrala ";165;5,10594547390058
49062;"Espadanedo ";129;4,85981240436167
49063;"Faramontanos de Tabara ";365;5,89989735358249
49064;"Fariza ";570;6,3456363608286
49065;"Fermoselle ";1335;7,19668657083435
49066;"Ferreras de Abajo ";565;6,33682573114644
49067;"Ferreras de Arriba ";414;6,02586597382531
49068;"Ferreruela ";518;6,24997524225948
49069;"Figueruela de Arriba ";405;6,00388706710654
49071;"Fonfria ";837;6,72982407048948
49075;"Fresno de la Polvorosa ";153;5,03043792139244
49076;"Fresno de la Ribera ";381;5,9427993751267
49077;"Fresno de Sayago ";204;5,31811999384422
49078;"Friera de Valverde ";185;5,22035582507832
49079;"Fuente Encalada ";119;4,77912349311153
49080;"Fuentelapena ";778;6,65672652417839
49082;"Fuentes de Ropel ";416;6,03068526026126
49081;"Fuentesauco ";1644;7,40488757561612
49083;"Fuentesecas ";64;4,15888308335967
49084;"Fuentespreadas ";322;5,77455154554441
49085;"Galende ";1190;7,08170858610557
49086;"Gallegos del Pan ";129;4,85981240436167
49087;"Gallegos del Rio ";550;6,30991827822652
49088;"Gamones ";101;4,61512051684126
49090;"Gema ";217;5,37989735354046
49091;"Granja de Moreruela ";290;5,66988092298052
49092;"Granucillo ";144;4,969813299576
49093;"Guarrate ";351;5,86078622346587
49094;"Hermisende ";273;5,60947179518496
49095;"Hiniesta, La ";333;5,80814248998044
49096;"Jambrina ";179;5,18738580584075
49097;"Justel ";99;4,59511985013459
49098;"Losacino ";241;5,48479693349065
49099;"Losacio ";144;4,969813299576
49100;"Lubian ";345;5,84354441703136
49101;"Luelmo ";171;5,14166355650266
49102;"Maderal, El ";214;5,36597601502185
49103;"Madridanos ";478;6,16961073249146
49104;"Mahide ";381;5,9427993751267
49105;"Maire de Castroponce ";164;5,0998664278242
49107;"Malva ";140;4,9416424226093
49108;"Manganeses de la Lampreana ";519;6,25190388316589
49109;"Manganeses de la Polvorosa ";719;6,57786135772105
